name,typ,quelle_url,webseite,bundesland
Rosenthal,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Rosenthal,,Berlin
Rudow,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Rudow,,Berlin
Rummelsburg,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Rummelsburg,,Berlin
Schlachtensee,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Schlachtensee,,Berlin
Schmargendorf,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Schmargendorf,,Berlin
Schmöckwitz,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Schmöckwitz,,Berlin
Schöneberg,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Schöneberg,,Berlin
Siemensstadt,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Siemensstadt,,Berlin
Spandau,Bezirk,https://de.wikipedia.org/wiki/Bezirk_Spandau,http://www.berlin.de/ba-spandau,Berlin
Spandau,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Spandau,,Berlin
Staaken,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Staaken,,Berlin
Stadtrandsiedlung Malchow,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Stadtrandsiedlung_Malchow,,Berlin
Steglitz,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Steglitz,,Berlin
Steglitz-Zehlendorf,Bezirk,https://de.wikipedia.org/wiki/Bezirk_Steglitz-Zehlendorf,https://www.berlin.de/ba-steglitz-zehlendorf/,Berlin
Tegel,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Tegel,,Berlin
Tempelhof,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Tempelhof,,Berlin
Tempelhof-Schöneberg,Bezirk,https://de.wikipedia.org/wiki/Bezirk_Tempelhof-Schöneberg,https://www.berlin.de/ba-tempelhof-schoeneberg,Berlin
Tiergarten,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Tiergarten,,Berlin
Treptow-Köpenick,Bezirk,https://de.wikipedia.org/wiki/Bezirk_Treptow-Köpenick,http://www.berlin.de/ba-treptow-koepenick,Berlin
Waidmannslust,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Waidmannslust,,Berlin
Wannsee,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Wannsee,,Berlin
Wartenberg,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Wartenberg,,Berlin
Wedding,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Wedding,,Berlin
Weißensee,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Weißensee,,Berlin
Westend,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Westend,,Berlin
Wilhelmsruh,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Wilhelmsruh,,Berlin
Wilhelmstadt,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Wilhelmstadt,,Berlin
Wilmersdorf,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Wilmersdorf,,Berlin
Wittenau,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Wittenau,,Berlin
Zehlendorf,Ortsteil,https://de.wikipedia.org/wiki/Berlin-Zehlendorf,,Berlin
