name,typ,quelle_url,webseite,bundesland
Bredenfelde,Gemeinde,https://de.wikipedia.org/wiki/Bredenfelde,http://www.stavenhagen.de/cms/index.php?id=39,Mecklenburg-Vorpommern
Breege,Gemeinde,https://de.wikipedia.org/wiki/Breege,https://www.breege.de/,Mecklenburg-Vorpommern
Breesen,Gemeinde,https://de.wikipedia.org/wiki/Breesen,http://www.altentreptow.de/amt-treptower-tollensewinkel/gemeinden/breesen.html,Mecklenburg-Vorpommern
Brenz,Gemeinde,https://de.wikipedia.org/wiki/Brenz_(Mecklenburg),https://www.neustadt-glewe.de/Das-Amt/Brenz/%C3%9Cber-Brenz//,Mecklenburg-Vorpommern
Bresegard bei Eldena,Gemeinde,https://de.wikipedia.org/wiki/Bresegard_bei_Eldena,https://www.amt-ludwigslust-land.de/verzeichnis/objekt.php?mandat=38718,Mecklenburg-Vorpommern
Bresegard bei Picher,Gemeinde,https://de.wikipedia.org/wiki/Bresegard_bei_Picher,https://www.amt-hagenow-land.de/amt-gemeinden/bresegard-bei-picher/,Mecklenburg-Vorpommern
Brietzig,Gemeinde,https://de.wikipedia.org/wiki/Brietzig,"http://www.amt-uecker-randow-tal.de/cms/wm-cms,10.html",Mecklenburg-Vorpommern
Briggow,Gemeinde,https://de.wikipedia.org/wiki/Briggow,http://www.stavenhagen.de/cms/index.php?id=103,Mecklenburg-Vorpommern
Broderstorf,Gemeinde,https://de.wikipedia.org/wiki/Broderstorf,http://www.amtcarbaek.de/gemeinde-broderstorf-7.html,Mecklenburg-Vorpommern
Brunn,Gemeinde,https://de.wikipedia.org/wiki/Brunn_(Mecklenburg),https://amtneverin.de/unsere-gemeinden/gemeinde-brunn,Mecklenburg-Vorpommern
Brunow,Gemeinde,https://de.wikipedia.org/wiki/Brunow,http://www.grabow.de/index.php/die-gemeinden/gemeinde-brunow//,Mecklenburg-Vorpommern
Bröbberow,Gemeinde,https://de.wikipedia.org/wiki/Bröbberow,https://www.broebberow.de,Mecklenburg-Vorpommern
Brüel,Gemeinde,https://de.wikipedia.org/wiki/Brüel,https://www.stadt-brueel.de/,Mecklenburg-Vorpommern
Brünzow,Gemeinde,https://de.wikipedia.org/wiki/Brünzow,https://www.amtlubmin.de/,Mecklenburg-Vorpommern
Brüsewitz,Gemeinde,https://de.wikipedia.org/wiki/Brüsewitz,https://www.luetzow-luebstorf.de/verzeichnis/visitenkarte.php?mandat=83264,Mecklenburg-Vorpommern
Buchholz,Gemeinde,https://de.wikipedia.org/wiki/Buchholz_(bei_Röbel),https://www.amt-roebel-mueritz.de/verzeichnis/visitenkarte.php?mandat=119598,Mecklenburg-Vorpommern
Bugewitz,Gemeinde,https://de.wikipedia.org/wiki/Bugewitz,http://www.amt-anklam-land.de/cms/front_content.php?idart=64/,Mecklenburg-Vorpommern
Buggenhagen,Gemeinde,https://de.wikipedia.org/wiki/Buggenhagen,https://www.wolgast.de/gemeinden/buggenhagen/die-gemeinde,Mecklenburg-Vorpommern
Burg Stargard,Gemeinde,https://de.wikipedia.org/wiki/Burg_Stargard,https://www.burg-stargard.de/,Mecklenburg-Vorpommern
Burow,Gemeinde,https://de.wikipedia.org/wiki/Burow,https://www.altentreptow.de/amt-treptower-tollensewinkel/gemeinden/burow.html,Mecklenburg-Vorpommern
Buschvitz,Gemeinde,https://de.wikipedia.org/wiki/Buschvitz,http://www.buschvitz.de/,Mecklenburg-Vorpommern
Butzow,Gemeinde,https://de.wikipedia.org/wiki/Butzow,https://amt-anklam-land.de/,Mecklenburg-Vorpommern
Börgerende-Rethwisch,Gemeinde,https://de.wikipedia.org/wiki/Börgerende-Rethwisch,https://www.gemeinde-boergerende-rethwisch.de/,Mecklenburg-Vorpommern
Bülow,Gemeinde,https://de.wikipedia.org/wiki/Bülow_(bei_Crivitz),https://www.amt-crivitz.de/unsere-gemeinden/buelow/,Mecklenburg-Vorpommern
Bütow,Gemeinde,https://de.wikipedia.org/wiki/Bütow,,Mecklenburg-Vorpommern
