name,typ,quelle_url,webseite,bundesland
Doberschütz,Gemeinde,https://de.wikipedia.org/wiki/Doberschütz,https://www.doberschuetz.eu/,Sachsen
Dohma,Gemeinde,https://de.wikipedia.org/wiki/Dohma,https://www.dohma.de/,Sachsen
Dohna,Stadt,https://de.wikipedia.org/wiki/Dohna,https://www.stadt-dohna.de/,Sachsen
Dommitzsch,Stadt,https://de.wikipedia.org/wiki/Dommitzsch,https://www.dommitzsch.de/,Sachsen
Dorfchemnitz,Gemeinde,https://de.wikipedia.org/wiki/Dorfchemnitz,https://www.dorfchemnitz.eu/,Sachsen
Dorfhain,Gemeinde,https://de.wikipedia.org/wiki/Dorfhain,https://www.dorfhain.de/,Sachsen
Drebach,Gemeinde,https://de.wikipedia.org/wiki/Drebach,https://www.gemeinde-drebach.de/,Sachsen
Dreiheide,Gemeinde,https://de.wikipedia.org/wiki/Dreiheide,https://www.dreiheide.de/,Sachsen
Dresden,Landeshauptstadt,https://de.wikipedia.org/wiki/Dresden,https://www.dresden.de/,Sachsen
Döbeln,Große Kreisstadt,https://de.wikipedia.org/wiki/Döbeln,https://www.doebeln.de/,Sachsen
Dürrhennersdorf,Gemeinde,https://de.wikipedia.org/wiki/Dürrhennersdorf,https://www.gemeinde-duerrhennersdorf.de/,Sachsen
Dürrröhrsdorf-Dittersbach,Gemeinde,https://de.wikipedia.org/wiki/Dürrröhrsdorf-Dittersbach,https://www.duerrroehrsdorf-dittersbach.de/,Sachsen
Ebersbach,Gemeinde,https://de.wikipedia.org/wiki/Ebersbach_(bei_Großenhain),https://www.gemeinde-ebersbach.de/,Sachsen
Ebersbach-Neugersdorf,Stadt,https://de.wikipedia.org/wiki/Ebersbach-Neugersdorf,https://www.ebersbach-neugersdorf.de/,Sachsen
Ehrenfriedersdorf,Stadt,https://de.wikipedia.org/wiki/Ehrenfriedersdorf,https://www.stadt-ehrenfriedersdorf.de/,Sachsen
Eibenstock,Stadt,https://de.wikipedia.org/wiki/Eibenstock,https://www.eibenstock.de/,Sachsen
Eichigt,Gemeinde,https://de.wikipedia.org/wiki/Eichigt,https://www.eichigt.de/,Sachsen
Eilenburg,Große Kreisstadt,https://de.wikipedia.org/wiki/Eilenburg,https://eilenburg.de/,Sachsen
Ellefeld,Gemeinde,https://de.wikipedia.org/wiki/Ellefeld,https://ellefeld.de/,Sachsen
Elsnig,Gemeinde,https://de.wikipedia.org/wiki/Elsnig,https://www.elsnig.com/,Sachsen
Elsterberg,Stadt,https://de.wikipedia.org/wiki/Elsterberg,https://elsterberg.de/,Sachsen
Elsterheide,Gemeinde,https://de.wikipedia.org/wiki/Elsterheide,https://www.elsterheide.de/,Sachsen
Elstertrebnitz,Gemeinde,https://de.wikipedia.org/wiki/Elstertrebnitz,https://www.gemeinde-elstertrebnitz.de/,Sachsen
Elstra,Stadt,https://de.wikipedia.org/wiki/Elstra,https://www.elstra.de/,Sachsen
Elterlein,Stadt,https://de.wikipedia.org/wiki/Elterlein,https://www.elterlein-stadt.de/,Sachsen
Eppendorf,Gemeinde,https://de.wikipedia.org/wiki/Eppendorf,https://www.gemeinde-eppendorf.de/,Sachsen
Erlau,Gemeinde,https://de.wikipedia.org/wiki/Erlau_(Sachsen),http://www.gemeindeerlau.de/,Sachsen
Falkenstein/Vogtl.,Stadt,https://de.wikipedia.org/wiki/Falkenstein/Vogtl.,https://stadt-falkenstein.de/,Sachsen
Flöha,Große Kreisstadt,https://de.wikipedia.org/wiki/Flöha,https://www.floeha.de/,Sachsen
Frankenberg/Sa.,Stadt,https://de.wikipedia.org/wiki/Frankenberg/Sa.,https://www.frankenberg-sachsen.de/,Sachsen
Frankenthal,Gemeinde,https://de.wikipedia.org/wiki/Frankenthal_(Sachsen),https://www.gemeinde-frankenthal.de/,Sachsen
Frauenstein,Stadt,https://de.wikipedia.org/wiki/Frauenstein_(Erzgebirge),https://www.frauenstein-erzgebirge.de/,Sachsen
Fraureuth,Gemeinde,https://de.wikipedia.org/wiki/Fraureuth,https://www.fraureuth.de/,Sachsen
Freiberg,Große Kreisstadt,https://de.wikipedia.org/wiki/Freiberg,https://www.freiberg.de/,Sachsen
Freital,Große Kreisstadt,https://de.wikipedia.org/wiki/Freital,https://www.freital.de/,Sachsen
Frohburg,Stadt,https://de.wikipedia.org/wiki/Frohburg,https://www.frohburg.de/,Sachsen
Gablenz,Gemeinde,https://de.wikipedia.org/wiki/Gablenz_(Oberlausitz),https://gablenz-online.de/,Sachsen
Geithain,Große Kreisstadt,https://de.wikipedia.org/wiki/Geithain,https://www.geithain.de/,Sachsen
Gelenau/Erzgeb.,Gemeinde,https://de.wikipedia.org/wiki/Gelenau/Erzgeb.,https://www.gelenau.de/,Sachsen
Geringswalde,Stadt,https://de.wikipedia.org/wiki/Geringswalde,https://www.geringswalde.de/,Sachsen
Gersdorf,Gemeinde,https://de.wikipedia.org/wiki/Gersdorf,https://www.gemeinde-gersdorf.de/,Sachsen
Geyer,Stadt,https://de.wikipedia.org/wiki/Geyer,https://www.stadt-geyer.de/,Sachsen
Glashütte,Stadt,https://de.wikipedia.org/wiki/Glashütte_(Sachsen),https://www.glashuette-sachs.de/,Sachsen
Glaubitz,Gemeinde,https://de.wikipedia.org/wiki/Glaubitz,https://gemeinde-glaubitz.de/,Sachsen
Glauchau,Große Kreisstadt,https://de.wikipedia.org/wiki/Glauchau,https://www.glauchau.de/,Sachsen
Gohrisch,Gemeinde,https://de.wikipedia.org/wiki/Gohrisch,https://www.gohrisch.de/,Sachsen
Gornau/Erzgeb.,Gemeinde,https://de.wikipedia.org/wiki/Gornau/Erzgeb.,https://www.gornau.de/,Sachsen
Gornsdorf,Gemeinde,https://de.wikipedia.org/wiki/Gornsdorf,https://www.gornsdorf-erzgebirge.de/,Sachsen
Grimma,Große Kreisstadt,https://de.wikipedia.org/wiki/Grimma,https://www.grimma.de/,Sachsen
Groitzsch,Stadt,https://de.wikipedia.org/wiki/Groitzsch,https://groitzsch.de/,Sachsen
Groß Düben,Gemeinde,https://de.wikipedia.org/wiki/Groß_Düben,https://grossdueben-online.de/,Sachsen
Großdubrau,Gemeinde,https://de.wikipedia.org/wiki/Großdubrau,https://www.grossdubrau.de/,Sachsen
Großenhain,Große Kreisstadt,https://de.wikipedia.org/wiki/Großenhain,https://www.grossenhain.de/,Sachsen
Großharthau,Gemeinde,https://de.wikipedia.org/wiki/Großharthau,https://grossharthau.de/,Sachsen
Großhartmannsdorf,Gemeinde,https://de.wikipedia.org/wiki/Großhartmannsdorf,https://www.grosshartmannsdorf.de/,Sachsen
Großnaundorf,Gemeinde,https://de.wikipedia.org/wiki/Großnaundorf,http://www.grossnaundorf.de/,Sachsen
Großolbersdorf,Gemeinde,https://de.wikipedia.org/wiki/Großolbersdorf,https://www.grossolbersdorf.de/,Sachsen
Großpostwitz/O.L.,Gemeinde,https://de.wikipedia.org/wiki/Großpostwitz,https://grosspostwitz.de/,Sachsen
Großpösna,Gemeinde,https://de.wikipedia.org/wiki/Großpösna,https://grosspoesna.de/,Sachsen
Großröhrsdorf,Stadt,https://de.wikipedia.org/wiki/Großröhrsdorf,https://www.grossroehrsdorf.de/,Sachsen
Großrückerswalde,Gemeinde,https://de.wikipedia.org/wiki/Großrückerswalde,https://www.grossrueckerswalde.de/,Sachsen
Großschirma,Stadt,https://de.wikipedia.org/wiki/Großschirma,https://www.grossschirma.de/,Sachsen
Großschweidnitz,Gemeinde,https://de.wikipedia.org/wiki/Großschweidnitz,https://www.grossschweidnitz.de/,Sachsen
Großschönau,Gemeinde,https://de.wikipedia.org/wiki/Großschönau_(Sachsen),https://www.grossschoenau.de/,Sachsen
Großweitzschen,Gemeinde,https://de.wikipedia.org/wiki/Großweitzschen,https://www.grossweitzschen.de/,Sachsen
Gröditz,Stadt,https://de.wikipedia.org/wiki/Gröditz,https://www.stadt-groeditz.de/,Sachsen
Grünbach,Gemeinde,https://de.wikipedia.org/wiki/Grünbach_(Sachsen),https://www.gruenbach.de/,Sachsen
Grünhain-Beierfeld,Stadt,https://de.wikipedia.org/wiki/Grünhain-Beierfeld,https://www.beierfeld.de/,Sachsen
Grünhainichen,Gemeinde,https://de.wikipedia.org/wiki/Grünhainichen,https://gruenhainichen.com/,Sachsen
Göda,Gemeinde,https://de.wikipedia.org/wiki/Göda,https://www.goeda.de/,Sachsen
Görlitz,Große Kreisstadt,https://de.wikipedia.org/wiki/Görlitz,https://www.goerlitz.de/,Sachsen
Hainewalde,Gemeinde,https://de.wikipedia.org/wiki/Hainewalde,https://www.hainewalde.de/,Sachsen
Hainichen,Große Kreisstadt,https://de.wikipedia.org/wiki/Hainichen,https://www.hainichen.de/,Sachsen
Halsbrücke,Gemeinde,https://de.wikipedia.org/wiki/Halsbrücke,https://www.halsbruecke.de/,Sachsen
Hartenstein,Stadt,https://de.wikipedia.org/wiki/Hartenstein_(Sachsen),https://www.stadt-hartenstein.de/,Sachsen
Hartha,Stadt,https://de.wikipedia.org/wiki/Hartha,https://www.hartha.de/,Sachsen
Hartmannsdorf,Gemeinde,https://de.wikipedia.org/wiki/Hartmannsdorf_(bei_Chemnitz),https://www.gemeinde-hartmannsdorf.de/,Sachsen
Hartmannsdorf b. Kirchberg,Gemeinde,https://de.wikipedia.org/wiki/Hartmannsdorf_bei_Kirchberg,https://www.hartmannsdorf.org/,Sachsen
Hartmannsdorf-Reichenau,Gemeinde,https://de.wikipedia.org/wiki/Hartmannsdorf-Reichenau,,Sachsen
Haselbachtal,Gemeinde,https://de.wikipedia.org/wiki/Haselbachtal,https://haselbachtal.com/,Sachsen
Heidenau,Stadt,https://de.wikipedia.org/wiki/Heidenau_(Sachsen),https://www.heidenau.de/,Sachsen
Heidersdorf,Gemeinde,https://de.wikipedia.org/wiki/Heidersdorf,https://heidersdorf.de/,Sachsen
Heinsdorfergrund,Gemeinde,https://de.wikipedia.org/wiki/Heinsdorfergrund,https://www.heinsdorfergrund-vogtland.de/,Sachsen
Hermsdorf/Erzgeb.,Gemeinde,https://de.wikipedia.org/wiki/Hermsdorf/Erzgeb.,https://www.hermsdorf-erzgebirge.de/,Sachsen
Herrnhut,Stadt,https://de.wikipedia.org/wiki/Herrnhut,https://www.herrnhut.de/,Sachsen
Hirschfeld,Gemeinde,https://de.wikipedia.org/wiki/Hirschfeld_(Sachsen),https://www.hirschfeld-sachsen.de/,Sachsen
Hirschstein,Gemeinde,https://de.wikipedia.org/wiki/Hirschstein,https://www.hirschstein.de/,Sachsen
Hochkirch,Gemeinde,https://de.wikipedia.org/wiki/Hochkirch,https://www.hochkirch.de/,Sachsen
Hohendubrau,Gemeinde,https://de.wikipedia.org/wiki/Hohendubrau,https://www.hohendubrau.de/,Sachsen
Hohenstein-Ernstthal,Große Kreisstadt,https://de.wikipedia.org/wiki/Hohenstein-Ernstthal,https://hohenstein-ernstthal.de/,Sachsen
Hohndorf,Gemeinde,https://de.wikipedia.org/wiki/Hohndorf,https://www.hohndorf.com/,Sachsen
Hohnstein,Stadt,https://de.wikipedia.org/wiki/Hohnstein_(Sächsische_Schweiz),https://www.hohnstein.de/,Sachsen
Horka,Gemeinde,https://de.wikipedia.org/wiki/Horka,https://www.horka.de/,Sachsen
Hoyerswerda,Große Kreisstadt,https://de.wikipedia.org/wiki/Hoyerswerda,https://www.hoyerswerda.de/,Sachsen
Hähnichen,Gemeinde,https://de.wikipedia.org/wiki/Hähnichen,https://www.rothenburg-ol.de/seite/473247/ris.html/?href_b42d9458-e356a07c-702f8a1b-51771e59=/councilservice/group/view/id/12/Gemeinschaftsausschuss.html#/councilservice/group/view/12,Sachsen
Jahnatal,Gemeinde,https://de.wikipedia.org/wiki/Jahnatal,https://www.gemeinde-jahnatal.de/,Sachsen
Jahnsdorf/Erzgeb.,Gemeinde,https://de.wikipedia.org/wiki/Jahnsdorf/Erzgeb.,https://www.jahnsdorf-erzgeb.de/,Sachsen
Jesewitz,Gemeinde,https://de.wikipedia.org/wiki/Jesewitz,https://www.jesewitz.de/,Sachsen
Johanngeorgenstadt,Stadt,https://de.wikipedia.org/wiki/Johanngeorgenstadt,https://www.johanngeorgenstadt.de/,Sachsen
Jonsdorf,Gemeinde,https://de.wikipedia.org/wiki/Jonsdorf,https://www.jonsdorf.de/,Sachsen
Jöhstadt,Stadt,https://de.wikipedia.org/wiki/Jöhstadt,https://www.joehstadt.de/,Sachsen
Kamenz,Große Kreisstadt,https://de.wikipedia.org/wiki/Kamenz,https://www.kamenz.de/,Sachsen
Kirchberg,Stadt,https://de.wikipedia.org/wiki/Kirchberg_(Sachsen),https://www.kirchberg.de/,Sachsen
Kitzscher,Stadt,https://de.wikipedia.org/wiki/Kitzscher,https://kitzscher.de/,Sachsen
Klingenberg,Gemeinde,https://de.wikipedia.org/wiki/Klingenberg_(Sachsen),https://www.gemeinde-klingenberg.de/,Sachsen
Klingenthal,Große Kreisstadt,https://de.wikipedia.org/wiki/Klingenthal,https://www.klingenthal.de/,Sachsen
Klipphausen,Gemeinde,https://de.wikipedia.org/wiki/Klipphausen,https://klipphausen.de/,Sachsen
Kodersdorf,Gemeinde,https://de.wikipedia.org/wiki/Kodersdorf,https://www.kodersdorf.de/,Sachsen
Kottmar,Gemeinde,https://de.wikipedia.org/wiki/Kottmar_(Gemeinde),https://www.gemeinde-kottmar.de/,Sachsen
Krauschwitz,Gemeinde,https://de.wikipedia.org/wiki/Krauschwitz_(Sachsen),https://www.krauschwitz.de/,Sachsen
Kreba-Neudorf,Gemeinde,https://de.wikipedia.org/wiki/Kreba-Neudorf,https://www.gemeinde-kreba-neudorf.de/,Sachsen
Kreischa,Gemeinde,https://de.wikipedia.org/wiki/Kreischa,https://www.kreischa.de/,Sachsen
Kriebstein,Gemeinde,https://de.wikipedia.org/wiki/Kriebstein,https://www.kriebstein.de/,Sachsen
Krostitz,Gemeinde,https://de.wikipedia.org/wiki/Krostitz,https://krostitz.de/,Sachsen
Kubschütz,Gemeinde,https://de.wikipedia.org/wiki/Kubschütz,https://www.gemeinde-kubschuetz.de/,Sachsen
Käbschütztal,Gemeinde,https://de.wikipedia.org/wiki/Käbschütztal,https://www.gemeinde-kaebschuetztal.de/,Sachsen
Königsbrück,Stadt,https://de.wikipedia.org/wiki/Königsbrück,https://www.koenigsbrueck.de/,Sachsen
Königsfeld,Gemeinde,https://de.wikipedia.org/wiki/Königsfeld_(Sachsen),https://www.rochlitz.de/leben-in-rochlitz/verwaltungsgemeinschaft/koenigsfeld,Sachsen
Königshain,Gemeinde,https://de.wikipedia.org/wiki/Königshain,https://www.koenigshain.com/,Sachsen
Königshain-Wiederau,Gemeinde,https://de.wikipedia.org/wiki/Königshain-Wiederau,https://www.königshain-wiederau.de/,Sachsen
Königstein (Sächs. Schw.),Stadt,https://de.wikipedia.org/wiki/Königstein_(Sächsische_Schweiz),https://www.koenigstein-sachsen.de/,Sachsen
Königswalde,Gemeinde,https://de.wikipedia.org/wiki/Königswalde,https://www.koenigswalde.de/,Sachsen
Königswartha,Gemeinde,https://de.wikipedia.org/wiki/Königswartha,https://www.koenigswartha.net/,Sachsen
