name,typ,quelle_url,webseite,bundesland
Großenstein,Gemeinde,https://de.wikipedia.org/wiki/Großenstein,https://www.vg-brahmetal.de/verzeichnis/objekt.php?mandat=217940,Thüringen
Großeutersdorf,Gemeinde,https://de.wikipedia.org/wiki/Großeutersdorf,https://www.vg-suedliches-saaletal.de/index.php/mitgliedsgemeinden/grosseutersdorf,Thüringen
Großfahner,Gemeinde,https://de.wikipedia.org/wiki/Großfahner,https://www.vg-fahner-hoehe.de/de/grossfahner__172/,Thüringen
Großheringen,Gemeinde,https://de.wikipedia.org/wiki/Großheringen,https://grossheringen.eu/,Thüringen
Großlohra,Gemeinde,https://de.wikipedia.org/wiki/Großlohra,,Thüringen
Großlöbichau,Gemeinde,https://de.wikipedia.org/wiki/Großlöbichau,https://www.vg-dornburg-camburg.eu/verzeichnis/visitenkarte.php?mandat=136536,Thüringen
Großmölsen,Gemeinde,https://de.wikipedia.org/wiki/Großmölsen,https://www.gramme-vippach.de/verzeichnis/visitenkarte.php?mandat=213917,Thüringen
Großneuhausen,Gemeinde,https://de.wikipedia.org/wiki/Großneuhausen,https://grossneuhausen.de/,Thüringen
Großpürschütz,Gemeinde,https://de.wikipedia.org/wiki/Großpürschütz,https://www.vg-suedliches-saaletal.de/index.php/mitgliedsgemeinden/grosspuerschuetz,Thüringen
Großrudestedt,Gemeinde,https://de.wikipedia.org/wiki/Großrudestedt,https://www.grossrudestedt.com/,Thüringen
Großschwabhausen,Gemeinde,https://de.wikipedia.org/wiki/Großschwabhausen,https://grossschwabhausen.de/,Thüringen
Großvargula,Gemeinde,https://de.wikipedia.org/wiki/Großvargula,https://www.grossvargula.de/,Thüringen
Grub,Gemeinde,https://de.wikipedia.org/wiki/Grub_(Thüringen),https://www.verwaltungsgemeinschaft-feldstein.de/verzeichnis/objekt.php?mandat=99458,Thüringen
Gräfenthal,Stadt,https://de.wikipedia.org/wiki/Gräfenthal,https://www.graefenthal.de/,Thüringen
Gumperda,Gemeinde,https://de.wikipedia.org/wiki/Gumperda,https://www.vg-suedliches-saaletal.de/index.php/mitgliedsgemeinden/gumperda,Thüringen
