name,typ,quelle_url,webseite,bundesland
Aßling,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/48108791500,http://www.assling.de,Bayern
Attenhofen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/64886568500,http://www.attenhofen.de,Bayern
Attenkirchen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/81664345500,http://www.attenkirchen.de,Bayern
Atting,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/98442122500,http://www.atting.de,Bayern
Au i.d.Hallertau,Markt,https://www.bayernportal.de/dokumente/behoerde/15219899501,https://www.markt-au.de,Bayern
Aub,Stadt,https://www.bayernportal.de/dokumente/behoerde/59775726442,https://www.stadt-aub.de,Bayern
Aubstadt,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/31997676501,http://www.aubstadt.de,Bayern
Auerbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/48775453501,https://www.gemeinde-auerbach.de,Bayern
Auerbach i.d.OPf.,Stadt,https://www.bayernportal.de/dokumente/behoerde/25553510441,https://www.auerbach.de,Bayern
Aufhausen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/65553230501,http://www.gemeinde-aufhausen.de,Bayern
Aufseß,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/82331007501,http://www.aufsess.de,Bayern
Augsburg,Stadt,https://www.bayernportal.de/dokumente/behoerde/24442640389,https://www.augsburg.de,Bayern
Auhausen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/99108784501,http://www.auhausen.de/,Bayern
Aura a.d.Saale,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/15886561502,https://www.vg-euerdorf.de/gemeinden/aura/index.html,Bayern
Aura i.Sinngrund,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/32664338502,http://www.aura-im-sinngrund.de,Bayern
Aurach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/49442115502,https://www.aurach.de,Bayern
Aurachtal,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/66219892502,https://www.aurachtal.de,Bayern
Außernzell,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/82997669502,https://www.aussernzell.info,Bayern
Aying,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/99775446502,https://www.aying.de,Bayern
Aystetten,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/16553223503,http://www.aystetten.de,Bayern
Baar (Schwaben),Gemeinde,https://www.bayernportal.de/dokumente/behoerde/33331000503,http://www.baar-schwaben.de,Bayern
Baar-Ebenhausen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/50108777503,https://www.baar-ebenhausen.de,Bayern
Babenhausen,Markt,https://www.bayernportal.de/dokumente/behoerde/66886554503,http://www.markt-babenhausen.de,Bayern
Babensham,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/83664331503,http://www.babensham.de,Bayern
Bach a.d.Donau,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/00442108504,http://www.bach-donau.de,Bayern
Bachhagel,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/17219885504,https://www.bachhagel.de,Bayern
Bad Abbach,Markt,https://www.bayernportal.de/dokumente/behoerde/50775439504,https://www.bad-abbach.de,Bayern
Bad Aibling,Stadt,https://www.bayernportal.de/dokumente/behoerde/11442381445,https://rathaus-bad-aibling.de/,Bayern
Bad Alexandersbad,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/67553216504,http://www.badalexandersbad.de,Bayern
Bad Bayersoien,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/84330993504,https://www.gemeinde-bad-bayersoien.de/,Bayern
Bad Berneck i.Fichtelgebirge,Stadt,https://www.bayernportal.de/dokumente/behoerde/27553496444,http://www.badberneck.de,Bayern
Bad Birnbach,Markt,https://www.bayernportal.de/dokumente/behoerde/01108770505,http://www.badbirnbach.de,Bayern
Bad Bocklet,Markt,https://www.bayernportal.de/dokumente/behoerde/17886547505,https://www.badbocklet.de,Bayern
Bad Brückenau,Stadt,https://www.bayernportal.de/dokumente/behoerde/42331287441,http://www.bad-brueckenau.de,Bayern
Bad Endorf,Markt,https://www.bayernportal.de/dokumente/behoerde/34664324505,http://www.bad-endorf.de,Bayern
Bad Feilnbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/51442101505,http://www.bad-feilnbach.de,Bayern
Bad Füssing,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/68219878505,https://www.gde-badfuessing.de,Bayern
Bad Griesbach i.Rottal,Stadt,https://www.bayernportal.de/dokumente/behoerde/31553468450,https://www.bad-griesbach.de/buerger-rathaus,Bayern
Bad Grönenbach,Markt,https://www.bayernportal.de/dokumente/behoerde/84997655505,http://www.bad-groenenbach.de,Bayern
Bad Heilbrunn,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/01775432506,http://www.bad-heilbrunn.de,Bayern
Bad Hindelang,Markt,https://www.bayernportal.de/dokumente/behoerde/57775040590,https://marktbadhindelang.de/,Bayern
Bad Kissingen,Große Kreisstadt,https://www.bayernportal.de/dokumente/behoerde/09442395442,https://www.badkissingen.de,Bayern
Bad Königshofen i.Grabfeld,Stadt,https://www.bayernportal.de/dokumente/behoerde/56331189462,https://www.bad-koenigshofen.de,Bayern
Bad Kötzting,Stadt,https://www.bayernportal.de/dokumente/behoerde/37553426459,http://www.bad-koetzting.de,Bayern
Bad Kohlgrub,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/18553209506,http://www.gemeinde-bad-kohlgrub.de,Bayern
Bad Neualbenreuth,Markt,https://www.bayernportal.de/dokumente/behoerde/97774760650,http://www.neualbenreuth.de,Bayern
